Datetime,Close,High,Low,Open,Volume,20_MA,20_STD,200_MA,50_MA,Divergence,MA50,MA200,20MA,20STD,Upper_BB,Lower_BB,Center_BB,Center_BB_Div,RSI,MACD,MACD_signal,MACD_hist,Slope,Turning_Points,Acceleration,Momentum,Change,UpperBreak,LowerBreak,MA50_rel,MA200_rel,DayOfWeek_sin,DayOfWeek_cos,Target
2024-01-31 13:00:00+00:00,4925.0,4937.0,4923.25,4930.5,69802,4942.1625,10.773772674136353,4860.68125,4929.665,False,4929.665,4860.68125,4942.1625,10.773772674136353,4963.710045348273,4920.614954651728,4942.1625,-39.824721847902985,43.00191196804241,-1.020703330304059,2.445832263189934,-3.466535593493993,-5.75,1,-9.0,-9.5,-0.0011661511940374014,0,0,-4.664999999999964,64.31875000000036,0.9749279121818236,-0.22252093395631434,0
2024-01-31 14:00:00+00:00,4917.0,4930.5,4914.5,4925.0,222732,4940.375,11.837857425371341,4861.28375,4929.525,True,4929.525,4861.28375,4940.375,11.837857425371341,4964.050714850743,4916.699285149257,4940.375,-49.36492973361331,38.64414770237546,-2.3065518231869646,1.4953554459145546,-3.801907269101519,-8.0,0,-2.25,-8.5,-0.0016243654822335474,0,0,-12.524999999999636,55.7162500000004,0.9749279121818236,-0.22252093395631434,0
2024-01-31 15:00:00+00:00,4906.75,4917.75,4903.25,4916.75,241763,4938.2375,13.800380191262672,4861.86,4929.28,True,4929.28,4861.86,4938.2375,13.800380191262672,4965.838260382526,4910.636739617475,4938.2375,-57.04100097897191,33.90348676920162,-4.105361305380939,0.3752120956554559,-4.480573401036395,-10.25,0,-2.25,-17.5,-0.002084604433597703,0,1,-22.529999999999745,44.89000000000033,0.9749279121818236,-0.22252093395631434,-1
2024-01-31 16:00:00+00:00,4907.75,4914.25,4902.75,4907.0,162328,4936.1375,15.091491808377283,4862.43375,4929.355,False,4929.355,4862.43375,4936.1375,15.091491808377283,4966.320483616754,4905.954516383245,4936.1375,-47.025669099595,34.744557878797366,-5.388128149773365,-0.7774559534303085,-4.610672196343057,1.0,0,11.25,-19.75,0.00020380088653393358,0,0,-21.604999999999563,45.316249999999854,0.9749279121818236,-0.22252093395631434,0
2024-01-31 17:00:00+00:00,4912.75,4913.5,4904.5,4907.75,119334,4934.325,15.632519243456384,4863.05,4929.355,False,4929.355,4863.05,4934.325,15.632519243456384,4965.590038486913,4903.059961513087,4934.325,-34.503395876244866,38.92905698435951,-5.932881339541382,-1.8085410306525231,-4.124340308888859,5.0,0,4.0,-18.0,0.0010187968009780501,0,0,-16.604999999999563,49.69999999999982,0.9749279121818236,-0.22252093395631434,0
2024-01-31 18:00:00+00:00,4913.5,4916.5,4909.5,4913.0,96157,4932.675,16.016664841153897,4863.6125,4929.34,False,4929.34,4863.6125,4932.675,16.016664841153897,4964.7083296823075,4900.641670317693,4932.675,-29.929764077243153,39.55518300460535,-6.232242028510882,-2.693281230224195,-3.538960798286687,0.75,0,-4.25,-11.5,0.00015266398656565983,0,0,-15.840000000000146,49.88749999999982,0.9749279121818236,-0.22252093395631434,1
2024-01-31 19:00:00+00:00,4904.25,4929.75,4895.5,4913.5,400211,4930.725,17.005010871478266,4864.105,4929.095,True,4929.095,4864.105,4930.725,17.005010871478266,4964.735021742957,4896.714978257044,4930.725,-38.922350888357684,34.81438927225821,-7.133652915554194,-3.581355567290195,-3.552297348263999,-9.25,1,-10.0,-12.75,-0.0018825684339065507,0,0,-24.845000000000255,40.14500000000044,0.9749279121818236,-0.22252093395631434,0
2024-01-31 20:00:00+00:00,4868.75,4905.5,4868.25,4904.25,601318,4926.4875,21.097903830827068,4864.43375,4928.11,True,4928.11,4864.43375,4926.4875,21.097903830827068,4968.683307661654,4884.291692338346,4926.4875,-68.41615695920208,23.281645599410155,-10.590500158502437,-4.983184485532643,-5.6073156729697935,-35.5,0,-26.25,-38.0,-0.007238619564663318,0,1,-59.35999999999967,4.3162499999998545,0.9749279121818236,-0.22252093395631434,-1
2024-01-31 21:00:00+00:00,4871.75,4876.0,4866.0,4868.5,108536,4922.7125,23.77239595019129,4864.755,4927.01,False,4927.01,4864.755,4922.7125,23.77239595019129,4970.257291900382,4875.167708099617,4922.7125,-53.594198189759446,25.5268263248971,-12.938850560716673,-6.57431770056945,-6.364532860147223,3.0,0,38.5,-36.0,0.00061617458279839,0,1,-55.26000000000022,6.994999999999891,0.9749279121818236,-0.22252093395631434,0
2024-02-01 08:00:00+00:00,4884.75,4885.5,4879.5,4881.5,20881,4919.25,24.01740049043367,4865.12125,4926.31,False,4926.31,4865.12125,4919.25,24.01740049043367,4967.284800980868,4871.215199019132,4919.25,-35.911463455153495,34.47556983127451,-13.594237906487251,-7.978301741753011,-5.61593616473424,13.0,0,10.0,-28.0,0.0026684456304202353,0,0,-41.5600000000004,19.628749999999854,0.43388373911755823,-0.900968867902419,0
2024-02-01 09:00:00+00:00,4885.5,4886.75,4882.0,4884.5,13517,4916.3,24.37354584060661,4865.415,4925.355,False,4925.355,4865.415,4916.3,24.37354584060661,4965.047091681214,4867.552908318787,4916.3,-31.59162827745689,34.96112414772108,-13.89296887076398,-9.161235167555205,-4.731733703208775,0.75,0,-12.25,-28.0,0.00015353907569481962,0,0,-39.85499999999956,20.085000000000036,0.43388373911755823,-0.900968867902419,0
2024-02-01 10:00:00+00:00,4888.5,4888.75,4884.5,4885.5,9688,4913.3125,23.908663233932113,4865.7625,4924.52,False,4924.52,4865.7625,4913.3125,23.908663233932113,4961.129826467864,4865.495173532136,4913.3125,-25.945093371829582,36.97302109452505,-13.729376676157699,-10.074863469275705,-3.654513206881994,3.0,0,2.25,-15.75,0.00061406202026415,0,0,-36.02000000000044,22.737500000000182,0.43388373911755823,-0.900968867902419,0
2024-02-01 11:00:00+00:00,4889.25,4889.25,4886.25,4888.5,12935,4910.05,22.396633910663105,4866.1075,4924.06,False,4924.06,4866.1075,4910.05,22.396633910663105,4954.843267821327,4865.256732178674,4910.05,-23.21777469213478,37.4935944344964,-13.38491696042729,-10.736874167506024,-2.6480427929212667,0.75,0,-2.25,20.5,0.00015342129487572187,0,0,-34.8100000000004,23.142499999999927,0.43388373911755823,-0.900968867902419,0
2024-02-01 12:00:00+00:00,4893.5,4895.75,4887.5,4889.0,24113,4907.25,20.63642028325574,4866.39375,4923.69,False,4923.69,4866.39375,4907.25,20.63642028325574,4948.522840566511,4865.977159433489,4907.25,-16.65744326204285,40.49300424547037,-12.623475109522587,-11.114194355909337,-1.5092807536132504,4.25,0,3.5,21.75,0.0008692539755585926,0,0,-30.1899999999996,27.106249999999818,0.43388373911755823,-0.900968867902419,1
2024-02-01 13:00:00+00:00,4889.25,4893.5,4882.75,4893.25,61335,4905.0375,20.037345888740564,4866.7025,4923.03,True,4923.03,4866.7025,4905.0375,20.037345888740564,4945.112191777482,4864.962808222519,4905.0375,-19.697593792688416,38.503276509900324,-12.222077931639433,-11.335771071055357,-0.8863068605840763,-4.25,1,-8.5,4.5,-0.0008684990293246209,0,0,-33.779999999999745,22.547499999999673,0.43388373911755823,-0.900968867902419,0
2024-02-01 14:00:00+00:00,4887.25,4894.75,4880.5,4889.25,197177,4902.675,19.1464405102452,4867.01375,4922.44,True,4922.44,4867.01375,4902.675,19.1464405102452,4940.9678810204905,4864.38211897951,4902.675,-20.140819375468705,37.567753172948194,-11.927854183365525,-11.45418769351739,-0.4736664898481351,-2.0,0,2.25,1.75,-0.0004090606943805142,0,0,-35.1899999999996,20.236249999999927,0.43388373911755823,-0.900968867902419,0
2024-02-01 15:00:00+00:00,4877.75,4899.25,4877.5,4886.75,282107,4900.2875,19.12756260785936,4867.27375,4921.715,True,4921.715,4867.27375,4900.2875,19.12756260785936,4938.542625215719,4862.032374784281,4900.2875,-29.4568373164541,33.414654876049724,-12.319241797300492,-11.62719851427401,-0.6920432830264822,-9.5,0,-7.5,-10.75,-0.0019438334441659322,0,0,-43.965000000000146,10.476249999999709,0.43388373911755823,-0.900968867902419,-1
2024-02-01 16:00:00+00:00,4893.75,4895.0,4874.5,4877.5,192616,4898.7625,18.315128022360252,4867.6125,4921.2,False,4921.2,4867.6125,4898.7625,18.315128022360252,4935.39275604472,4862.13224395528,4898.7625,-6.84202151614813,44.53582760843981,-11.209141018505761,-11.54358701512036,0.3344459966145994,16.0,0,25.5,4.5,0.003280200912305853,0,0,-27.449999999999818,26.137499999999818,0.43388373911755823,-0.900968867902419,0
2024-02-01 17:00:00+00:00,4911.0,4919.5,4893.5,4893.75,218772,4897.9375,17.29577735967451,4868.13,4921.15,False,4921.15,4868.13,4897.9375,17.29577735967451,4932.529054719349,4863.345945280651,4897.9375,18.881053635749723,53.544536073019984,-8.835596066245671,-11.001988825345423,2.166392759099752,17.25,0,1.25,17.5,0.00352490421455931,0,0,-10.149999999999636,42.86999999999989,0.43388373911755823,-0.900968867902419,1
2024-02-01 18:00:00+00:00,4909.5,4913.0,4899.5,4910.75,158529,4896.875,15.758352004459786,4868.60875,4920.98,False,4920.98,4868.60875,4896.875,15.758352004459786,4928.39170400892,4865.35829599108,4896.875,20.029061408875148,52.742311432107456,-6.994948641357041,-10.200580788547747,3.2056321471907054,-1.5,1,-18.75,20.25,-0.00030543677458760854,0,0,-11.479999999999563,40.89124999999967,0.43388373911755823,-0.900968867902419,0
2024-02-01 19:00:00+00:00,4922.25,4922.75,4908.0,4909.5,121660,4896.7375,15.5100720671452,4869.2675,4921.045,False,4921.045,4869.2675,4896.7375,15.5100720671452,4927.757644134291,4865.71735586571,4896.7375,41.12247172281435,58.44186103350671,-4.456037426513831,-9.051672116140963,4.595634689627133,12.75,0,14.25,35.0,0.002597005805071717,0,0,1.2049999999999272,52.98250000000007,0.43388373911755823,-0.900968867902419,0
2024-02-01 20:00:00+00:00,4929.75,4929.75,4918.0,4922.25,206620,4897.375,16.60978231111977,4870.035,4921.29,False,4921.29,4870.035,4897.375,16.60978231111977,4930.59456462224,4864.15543537776,4897.375,48.72881443233234,61.391612887084115,-1.8177903217056155,-7.604895757253894,5.787105435548279,7.5,0,-5.25,52.0,0.001523693432881279,0,0,8.460000000000036,59.715000000000146,0.43388373911755823,-0.900968867902419,0
2024-02-01 21:00:00+00:00,4959.0,4963.75,4925.75,4929.5,150825,4899.9875,21.53951005531081,4870.88,4922.145,False,4922.145,4870.88,4899.9875,21.53951005531081,4943.066520110622,4856.908479889378,4899.9875,68.49331745297653,70.2580340087427,2.6032612882927424,-5.563264348144567,8.16652563643731,29.25,0,21.75,65.25,0.00593336376083986,1,0,36.85499999999956,88.11999999999989,0.43388373911755823,-0.900968867902419,1
2024-02-02 08:00:00+00:00,4957.25,4959.75,4951.25,4953.5,20812,4902.4625,25.038164947719242,4871.625,4922.855,False,4922.855,4871.625,4902.4625,25.038164947719242,4952.5388298954385,4852.386170104561,4902.4625,54.70398900478385,69.23360817190029,5.897780227313888,-3.271055433052876,9.168835660366764,-1.75,1,-31.0,46.25,-0.00035289372857427725,1,0,34.39500000000044,85.625,-0.433883739117558,-0.9009688679024191,0
2024-02-02 09:00:00+00:00,4954.75,4960.0,4951.75,4957.5,16553,4904.5625,27.57881946161948,4872.30375,4923.665,False,4923.665,4872.30375,4904.5625,27.57881946161948,4959.720138923239,4849.404861076761,4904.5625,45.49460508076182,67.71462264404622,8.212314664127007,-0.9743814136168996,9.186696077743907,-2.5,0,-0.75,45.25,-0.0005043118664581625,0,0,31.085000000000036,82.44624999999996,-0.433883739117558,-0.9009688679024191,-1
2024-02-02 10:00:00+00:00,4955.25,4957.75,4953.75,4954.75,9219,4906.65,29.782920750372256,4873.00625,4924.32,False,4924.32,4873.00625,4906.65,29.782920750372256,4966.215841500744,4847.084158499255,4906.65,40.79519299613418,67.86647088821971,9.971994753776926,1.2148938198618655,8.75710093391506,0.5,0,3.0,33.0,0.00010091326504868547,0,0,30.93000000000029,82.24374999999964,-0.433883739117558,-0.9009688679024191,0
2024-02-02 11:00:00+00:00,4958.75,4958.75,4953.75,4955.25,9370,4909.375,31.96508168877986,4873.74,4925.035,False,4925.035,4873.74,4909.375,31.96508168877986,4973.305163377559,4845.444836622441,4909.375,38.6163568114167,68.9667769704911,11.516222804028985,3.27515961669529,8.241063187333694,3.5,0,3.0,29.0,0.0007063215781242249,0,0,33.715000000000146,85.01000000000022,-0.433883739117558,-0.9009688679024191,0
2024-02-02 12:00:00+00:00,4961.25,4963.5,4956.25,4958.5,17237,4914.0,32.4656701277539,4874.4575,4925.785,False,4925.785,4874.4575,4914.0,32.4656701277539,4978.931340255508,4849.068659744492,4914.0,36.384587022282986,69.7632067071865,12.794279278682552,5.1789835490927425,7.61529572958981,2.5,0,-1.0,2.25,0.0005041593143433332,0,0,35.465000000000146,86.79249999999956,-0.433883739117558,-0.9009688679024191,1
2024-02-02 13:00:00+00:00,4929.5,4964.0,4927.5,4961.5,129801,4916.8875,31.047340232754124,4875.0425,4925.77,True,4925.77,4875.0425,4916.8875,31.047340232754124,4978.9821804655085,4854.792819534491,4916.8875,10.155861907531653,51.638141054636094,11.117038291260542,6.366594497526302,4.75044379373424,-31.75,1,-34.25,-27.75,-0.0063995968757873944,0,0,3.7299999999995634,54.45750000000044,-0.433883739117558,-0.9009688679024191,-1
2024-02-02 14:00:00+00:00,4941.25,4945.75,4925.75,4929.25,259808,4919.7125,30.53549218363545,4875.69375,4925.5,False,4925.5,4875.69375,4919.7125,30.53549218363545,4980.783484367271,4858.641515632728,4919.7125,17.63316919085278,56.17593368820061,10.613592636827889,7.2159941253866196,3.3975985114412692,11.75,0,43.5,-13.5,0.00238360888528244,0,0,15.75,65.55624999999964,-0.433883739117558,-0.9009688679024191,0
2024-02-02 15:00:00+00:00,4958.5,4961.0,4936.25,4941.5,269463,4923.3625,30.59363055057937,4876.4875,4925.665,False,4925.665,4876.4875,4923.3625,30.59363055057937,4984.549761101159,4862.175238898842,4923.3625,28.713084527438088,61.83724792908857,11.474270911709937,8.067649482651284,3.406621429058653,17.25,0,5.5,3.25,0.0034910194788768667,0,0,32.835000000000036,82.01249999999982,-0.433883739117558,-0.9009688679024191,0
2024-02-02 16:00:00+00:00,4972.25,4977.25,4953.0,4958.5,204231,4927.55,31.29429492318205,4877.33875,4926.055,False,4926.055,4877.33875,4927.55,31.29429492318205,4990.138589846364,4864.961410153636,4927.55,35.70938417827021,65.6467696438209,13.114696672239006,9.07705892056883,4.037637751670177,13.75,0,-3.5,13.5,0.00277301603307456,0,0,46.19499999999971,94.91125000000011,-0.433883739117558,-0.9009688679024191,0
2024-02-02 17:00:00+00:00,4973.0,4983.5,4958.75,4972.5,200382,4931.7375,31.50224250584492,4878.13,4926.525,False,4926.525,4878.13,4931.7375,31.50224250584492,4994.74198501169,4868.73301498831,4931.7375,32.745684686053536,65.84703344215295,14.310304357300083,10.12370800791508,4.1865963493850025,0.75,0,-13.0,11.75,0.0001508371461611535,0,0,46.475000000000364,94.86999999999989,-0.433883739117558,-0.9009688679024191,0
2024-02-02 18:00:00+00:00,4980.0,4982.5,4969.75,4973.25,154653,4936.0625,31.911460055866055,4878.92125,4927.13,False,4927.13,4878.92125,4936.0625,31.911460055866055,4999.885420111732,4872.239579888268,4936.0625,34.42141155801127,67.73743974288317,15.642358191950734,11.227438044722213,4.414920147228521,7.0,0,6.25,50.5,0.0014076010456465227,0,0,52.86999999999989,101.07874999999967,-0.433883739117558,-0.9009688679024191,0
2024-02-02 19:00:00+00:00,4994.0,4994.5,4980.0,4980.0,151766,4941.3,32.41604540968079,4879.85125,4928.03,False,4928.03,4879.85125,4941.3,32.41604540968079,5006.132090819362,4876.467909180638,4941.3,40.64345244304629,71.17401287679537,17.624538738278716,12.506858183433515,5.117680554845201,14.0,0,7.0,52.75,0.0028112449799195804,0,0,65.97000000000025,114.14875000000029,-0.433883739117558,-0.9009688679024191,1
2024-02-02 20:00:00+00:00,4979.5,4997.75,4979.25,4993.75,270640,4945.9125,30.845569821842222,4880.715,4928.69,False,4928.69,4880.715,4945.9125,30.845569821842222,5007.603639643685,4884.221360356316,4945.9125,27.222304689128983,63.61584222936638,17.819984593797926,13.569483465506398,4.250501128291528,-14.5,1,-28.5,21.0,-0.0029034841810172685,0,0,50.8100000000004,98.78499999999985,-0.433883739117558,-0.9009688679024191,0
2024-02-02 21:00:00+00:00,4972.75,4979.5,4972.0,4979.25,90407,4950.6625,26.852824388399476,4881.52125,4929.28,False,4929.28,4881.52125,4950.6625,26.852824388399476,5004.368148776799,4896.956851223202,4950.6625,20.563479357446713,60.400295973672314,17.231573402608774,14.301901452926874,2.9296719496819,-6.75,0,7.75,0.5,-0.0013555577869264201,0,0,43.470000000000255,91.22875000000022,-0.433883739117558,-0.9009688679024191,0
2024-02-05 08:00:00+00:00,4972.0,4974.0,4967.5,4969.0,12144,4954.575,23.631504952467562,4882.28375,4929.65,True,4929.65,4882.28375,4954.575,23.631504952467562,5001.838009904935,4907.311990095065,4954.575,18.434077765094724,60.037174527650286,16.514367216889696,14.744394605719439,1.7699726111702567,-0.75,0,6.0,-1.0,-0.00015082197978988354,0,0,42.350000000000364,89.7162500000004,0.0,1.0,0
2024-02-05 09:00:00+00:00,4965.75,4973.25,4963.75,4972.0,14426,4957.3125,21.382154850608245,4883.04875,4930.02,True,4930.02,4883.04875,4957.3125,21.382154850608245,5000.076809701217,4914.548190298783,4957.3125,9.865118902831139,56.9638017778174,15.26568012304233,14.848651709184018,0.41702841385831135,-6.25,0,-5.5,-14.25,-0.0012570394207562785,0,0,35.72999999999956,82.70125000000007,0.0,1.0,-1
2024-02-05 10:00:00+00:00,4972.0,4974.0,4966.0,4966.0,11872,4960.4375,18.383501434786883,4883.825,4930.38,False,4930.38,4883.825,4960.4375,18.383501434786883,4997.204502869574,4923.670497130426,4960.4375,15.724017594004689,59.212380190166726,14.611971657799586,14.801315698907134,-0.18934404110754777,6.25,0,12.5,-22.0,0.001258621557669981,0,0,41.61999999999989,88.17500000000018,0.0,1.0,0
2024-02-05 11:00:00+00:00,4970.5,4973.0,4970.0,4972.25,12063,4962.85,16.137036511431496,4884.62125,4930.9,False,4930.9,4884.62125,4962.85,16.137036511431496,4995.124073022864,4930.575926977137,4962.85,11.851618471861727,58.423416506360276,13.81363059064006,14.603778677253718,-0.7901480866136588,-1.5,1,-7.75,-9.0,-0.0003016894609815246,0,0,39.600000000000364,85.87874999999985,0.0,1.0,0
2024-02-05 12:00:00+00:00,4974.0,4975.5,4968.5,4970.5,18909,4965.0625,14.287433519769634,4885.53625,4931.415,False,4931.415,4885.53625,4965.0625,14.287433519769634,4993.63736703954,4936.48763296046,4965.0625,15.638742933839367,59.770368199087606,13.309931685138508,14.345009278830677,-1.0350775936921686,3.5,0,5.0,1.25,0.0007041545116186487,0,0,42.585000000000036,88.46374999999989,0.0,1.0,1
2024-02-05 13:00:00+00:00,4965.0,4975.0,4963.25,4974.0,34954,4965.3625,14.216251588003814,4886.4025,4931.625,True,4931.625,4886.4025,4965.3625,14.216251588003814,4993.795003176007,4936.929996823993,4965.3625,-0.6374746496222632,54.84956956143114,12.045666939401599,13.885140810944863,-1.8394738715432641,-9.0,1,-12.5,-7.0,-0.001809408926417344,0,0,33.375,78.59749999999985,0.0,1.0,0
2024-02-05 14:00:00+00:00,4970.25,4973.0,4963.75,4965.0,155109,4966.0125,14.122694269294316,4887.3125,4932.04,False,4932.04,4887.3125,4966.0125,14.122694269294316,4994.257888538588,4937.767111461411,4966.0125,7.501224481672404,57.06987777186826,11.336676988304134,13.375448046416718,-2.0387710581125837,5.25,0,14.25,4.5,0.001057401812688763,0,0,38.210000000000036,82.9375,0.0,1.0,0
2024-02-05 15:00:00+00:00,4943.75,4969.5,4937.75,4969.5,287582,4965.4625,14.783141847984577,4888.045,4932.245,True,4932.245,4888.045,4965.4625,14.783141847984577,4995.028783695969,4935.8962163040305,4965.4625,-36.718344826948595,45.032132757184534,8.538047516779443,12.407967940489263,-3.8699204237098197,-26.5,1,-31.75,-28.25,-0.005331723756350271,0,0,11.50500000000011,55.70499999999993,0.0,1.0,-1
2024-02-05 16:00:00+00:00,4956.75,4957.25,4942.5,4943.75,146632,4965.5375,14.732321028868267,4888.81375,4932.69,False,4932.69,4888.81375,4965.5375,14.732321028868267,4995.002142057737,4936.072857942264,4965.5375,-14.911940865904821,50.54332173240029,7.285126449153722,11.383399642222155,-4.098273193068433,13.0,0,39.5,-13.75,0.0026295828065738824,0,0,24.0600000000004,67.93624999999975,0.0,1.0,0
2024-02-05 17:00:00+00:00,4966.0,4970.0,4955.75,4957.0,121047,4965.9,14.645459149071241,4889.6675,4933.5,False,4933.5,4889.6675,4965.9,14.645459149071241,4995.190918298142,4936.609081701858,4965.9,0.17070137402743507,54.07188645345175,6.958363487918177,10.49839241136136,-3.5400289234431828,9.25,0,-3.75,-8.0,0.0018661421294194902,0,0,32.5,76.33250000000044,0.0,1.0,0
2024-02-05 18:00:00+00:00,4967.0,4971.25,4961.5,4966.25,103507,4966.1875,14.60575657071243,4890.5325,4934.355,False,4934.355,4890.5325,4966.1875,14.60575657071243,4995.399013141425,4936.975986858575,4966.1875,1.39071878280724,54.45024378290979,6.7028271110202695,9.739279351293144,-3.036452240272874,1.0,0,-8.25,2.0,0.000201369311316979,0,0,32.64500000000044,76.46749999999975,0.0,1.0,0
2024-02-05 19:00:00+00:00,4975.5,4977.5,4964.25,4967.0,107223,4968.4875,11.894678985195403,4891.355,4935.315,False,4935.315,4891.355,4968.4875,11.894678985195403,4992.276857970391,4944.69814202961,4968.4875,14.738733194750262,57.644275796564735,7.104297731842962,9.212283027403108,-2.1079852955601464,8.5,0,7.5,5.25,0.001711294543990327,0,0,40.1850000000004,84.14500000000044,0.0,1.0,1
2024-02-05 20:00:00+00:00,4961.0,4976.0,4960.5,4975.75,244905,4969.475,10.215732191747254,4892.15125,4935.92,False,4935.92,4892.15125,4969.475,10.215732191747254,4989.9064643834945,4949.043535616506,4969.475,-20.740069925793037,51.06590967848823,6.181184426427535,8.606063307207993,-2.424878880780458,-14.5,1,-23.0,17.25,-0.0029142799718621104,0,0,25.079999999999927,68.84875000000011,0.0,1.0,0
2024-02-05 21:00:00+00:00,4960.25,4962.0,4955.5,4961.0,65497,4969.5625,10.123862834273663,4893.01,4936.625,True,4936.625,4893.01,4969.5625,10.123862834273663,4989.810225668547,4949.314774331453,4969.5625,-22.996409948565546,50.74334346443666,5.327677598236733,7.950386165413741,-2.6227085671770087,-0.75,0,13.75,3.5,-0.00015117919774243482,0,0,23.625,67.23999999999978,0.0,1.0,-1
2024-02-06 08:00:00+00:00,4965.0,4971.0,4964.75,4969.5,13036,4969.2,10.152326671511046,4893.8875,4937.585,False,4937.585,4893.8875,4969.2,10.152326671511046,4989.504653343022,4948.895346656977,4969.2,-10.342456798069692,52.77781182972956,4.9771787716117615,7.355744686653346,-2.3785659150415848,4.75,0,5.5,-1.0,0.0009576130235371405,0,0,27.414999999999964,71.11250000000018,0.7818314824680298,0.6234898018587336,0
2024-02-06 09:00:00+00:00,4963.25,4968.25,4962.5,4965.0,11789,4968.7125,10.19425631642956,4894.74375,4938.715,False,4938.715,4894.74375,4968.7125,10.19425631642956,4989.101012632858,4948.323987367141,4968.7125,-13.3960237766342,51.926855720879175,4.5062503032113455,6.785845809964947,-2.2795955067536013,-1.75,1,-6.5,-3.75,-0.00035246727089632834,0,0,24.534999999999854,68.50625000000036,0.7818314824680298,0.6234898018587336,0
2024-02-06 10:00:00+00:00,4962.0,4963.5,4959.25,4963.5,11456,4967.8125,9.936600009046423,4895.56125,4939.8,True,4939.8,4895.56125,4967.8125,9.936600009046423,4987.685700018093,4947.939299981907,4967.8125,-14.623965930771835,51.29071791650179,3.986220872946433,6.225920822561244,-2.2396999496148116,-1.25,0,0.5,-13.5,-0.00025185110562631063,0,0,22.199999999999818,66.43875000000025,0.7818314824680298,0.6234898018587336,0
2024-02-06 11:00:00+00:00,4958.75,4963.0,4955.0,4962.0,17934,4966.05,7.980898248004825,4896.36,4940.72,True,4940.72,4896.36,4966.05,7.980898248004825,4982.01179649601,4950.08820350399,4966.05,-22.86710020963199,49.589700742368656,3.2741041298850178,5.635557484026,-2.3614533541409823,-3.25,0,-2.0,-2.25,-0.0006549778315195764,0,0,18.029999999999745,62.39000000000033,0.7818314824680298,0.6234898018587336,-1
2024-02-06 12:00:00+00:00,4960.5,4961.0,4954.5,4958.5,19921,4965.1,7.405723249283963,4897.295,4941.66,False,4941.66,4897.295,4965.1,7.405723249283963,4979.911446498569,4950.288553501432,4965.1,-15.528530587626935,50.54086561457078,2.818467318314106,5.072139450883621,-2.2536721325695153,1.75,0,5.0,0.25,0.0003529115200402444,0,0,18.840000000000146,63.20499999999993,0.7818314824680298,0.6234898018587336,0
2024-02-06 13:00:00+00:00,4968.5,4969.75,4959.75,4960.5,27242,4964.8875,7.233636251839569,4898.25,4942.945,False,4942.945,4898.25,4964.8875,7.233636251839569,4979.354772503679,4950.420227496321,4964.8875,12.485076226640317,54.74467341951875,3.067544262885349,4.671220413283967,-1.603676150398618,8.0,0,6.25,3.5,0.00161274065114414,0,0,25.55500000000029,70.25,0.7818314824680298,0.6234898018587336,1
2024-02-06 14:00:00+00:00,4964.75,4978.25,4964.5,4968.5,181163,4964.525,7.037446830890015,4899.19125,4944.865,False,4944.865,4899.19125,4964.525,7.037446830890015,4978.59989366178,4950.4501063382195,4964.525,0.7992955591960985,52.492411819424795,2.9285869486575393,4.322693720358682,-1.3941067717011428,-3.75,1,-11.75,1.5,-0.000754754956224235,0,0,19.88500000000022,65.55875000000015,0.7818314824680298,0.6234898018587336,0
2024-02-06 15:00:00+00:00,4963.0,4966.75,4955.0,4964.75,221028,4964.3875,7.039117674427877,4900.11,4946.69,True,4946.69,4900.11,4964.3875,7.039117674427877,4978.465735348856,4950.309264651144,4964.3875,-4.927819309799335,51.42905991498765,2.646741908180047,3.9875033579229555,-1.3407614497429083,-1.75,0,2.0,1.0,-0.0003524850193866724,0,0,16.3100000000004,62.89000000000033,0.7818314824680298,0.6234898018587336,0
2024-02-06 16:00:00+00:00,4958.25,4969.25,4957.25,4963.0,132186,4963.7,6.927063629645951,4900.9975,4948.16,True,4948.16,4900.9975,4963.7,6.927063629645951,4977.554127259292,4949.845872740708,4963.7,-19.669228880312502,48.55400722159807,2.016843464408339,3.5933713792200326,-1.5765279148116935,-4.75,0,-3.0,-0.5,-0.0009570824098327213,0,0,10.090000000000146,57.2524999999996,0.7818314824680298,0.6234898018587336,-1
2024-02-06 17:00:00+00:00,4960.5,4964.5,4955.75,4958.5,115923,4963.2,6.769513704270796,4901.96,4949.66,False,4949.66,4901.96,4963.2,6.769513704270796,4976.739027408541,4949.660972591459,4963.2,-9.971174141713107,49.98043799409738,1.6798364960468462,3.2106644025853956,-1.5308279065385495,2.25,0,7.0,0.0,0.00045378913931326537,0,0,10.840000000000146,58.539999999999964,0.7818314824680298,0.6234898018587336,0
2024-02-06 18:00:00+00:00,4970.25,4970.5,4959.25,4960.75,97082,4963.0125,6.501252409926017,4903.005,4951.295,False,4951.295,4903.005,4963.0125,6.501252409926017,4976.015004819852,4950.009995180148,4963.0125,27.831175993682265,55.71105358359376,2.1744340393979655,3.00341832994791,-0.8289842905499443,9.75,0,7.5,1.75,0.0019655276685817125,0,0,18.954999999999927,67.24499999999989,0.7818314824680298,0.6234898018587336,1
2024-02-06 19:00:00+00:00,4966.25,4970.75,4955.75,4970.25,121409,4963.075,6.527321123973067,4903.99625,4952.835,False,4952.835,4903.99625,4963.075,6.527321123973067,4976.129642247946,4950.020357752053,4963.075,12.16042515642131,53.026956896808265,2.218071042999327,2.8463488725581936,-0.6282778295588667,-4.0,1,-13.75,1.5,-0.000804788491524544,0,0,13.414999999999964,62.253749999999854,0.7818314824680298,0.6234898018587336,0
